what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511680121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511683991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511685952
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448511686353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511687982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511734906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448511734931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448511735743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511780528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511780598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511780616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511781023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511781700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511793186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511847223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511891623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448511892009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448512995627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513006795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513007252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513038818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513041518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513085948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513086114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513094944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513123132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513153008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513153166
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448513200584
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448513200611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448513215099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448513225623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448513227790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448513256254
