what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447814299144
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447814339119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447814344329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447814345749
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447814346482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447814362019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447814367526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447814369180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447814370974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447814373953
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447814413562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814413624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814414139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814419350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814428916
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447814430005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814431206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814434024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447814455966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447814456356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447814456715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447814457120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447814457791
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447814466153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814466215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814466714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814471847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814479126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447814485939
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447814526640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814526702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814527092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814532287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814538885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814572239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814572395
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447814573424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814573487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814574079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814579305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814609303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447814697281
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447814713739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447814716625
