what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861711004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447861711037
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447861716482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861725624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861726654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861727278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861744812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861750460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861750709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447861751895
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447861772284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861772346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861772752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861779523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861780404
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447861780440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447861785008
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447861890713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861890776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861891181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861898014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861898857
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447861898888
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.eof",1447861902362
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.eof",1447861902580
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447861904047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447861904234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447861904515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447861904873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447861905061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447861905263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447861905841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447861925902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447862033761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447862066022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447862073260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447862319319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447862330380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447862481279
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447862483650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447862485990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447862486411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447862487254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447862487862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447862488283
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1447862495334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447862495397
